Año de Adjudicación,Tipo,Área Geográfica,País,ONGD,Siglas ONGD,Título,Código,Importe total subvención (€),Plurianual (Si/No),nº de anualidades,Año 1ª (o única) anualidad,Importe 1ª (o única) anualidad €,Año 2ª anualidad,Importe 2ª anualidad €,Año 3ª anualidad,Importe 3ª anualidad €,Año 4ª anualidad,Importe 4ª anualidad €
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Mali,MOVIMIENTO POR LA PAZ EL DESARME Y LA LIBERTAD,MPDL,Mejora de la producción agropecuaria sostenible para fortalecer la soberanía alimentaria de la población rural del Círculo de Kita (Región de Kayes),09-PR1-374,"341,152.00",No,1,2009,"341,152.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Líbano,MOVIMIENTO POR LA PAZ EL DESARME Y LA LIBERTAD,MPDL,Desarrollo inclusivo e incidencia política (Advocacy) de personas con discapacidad y grupos vulnerables en Líbano,09-PR1-441,"411,037.00",No,1,2009,"411,037.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Guatemala,MOVIMIENTO POR LA PAZ EL DESARME Y LA LIBERTAD,MPDL,Fortalecimiento de la seguridad alimentaría y nutricional de mujeres y niños de las comunidades rurales de rabinal. Guatemala,09-PR1-483,"236,026.00",No,1,2009,"236,026.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Honduras,MOVIMIENTO POR LA PAZ EL DESARME Y LA LIBERTAD DE ARAGON,MPDL ARAGÓN,"Fortalecimiento Municipal en la lucha contra la violencia de género a través de la puesta en marcha de la Casa de la Mujer de Yoro, Municipio de Yoro",09-PR1-261,"93,855.00",No,1,2009,"93,855.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Nicaragua,MUGARIK GABE ORGANIZACION PARA LA AYUDA Y COOPERACION CON PAISES DEL TERCER MUNDO,MUGARIK GABE,"CONTRIBUCION A LA SOSTENIBILIDAD ECONÓMICA, ORGANIZATIVA, AMBIENTAL Y SOCIAL, CON EQUIDAD DE GÉNERO, DE LA POBLACIÓN RURAL DEL MUNICIPIO DE LARREYNAGA",09-PR1-256,"400,000.00",No,1,2009,"400,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Honduras,FUNDACION MUNDUBAT - MUNDUBAT FUNDAZIOA,MUNDUBAT,"Promoción de las actividades economicas, mediante el empoderamiento y la incidencia, de las mujeres de El Carrizal. Tegucigalpa. Honduras.",09-PR1-144,"224,000.00",No,1,2009,"224,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,El Salvador,FUNDACION MUNDUBAT - MUNDUBAT FUNDAZIOA,MUNDUBAT,"Integración de la juventud en la vida política, económica y social de la Microrregión Mélida Anaya Montes. El Salvador.",09-PR1-166,"540,000.00",No,1,2009,"540,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Bolivia,FUNDACION MUNDUBAT - MUNDUBAT FUNDAZIOA,MUNDUBAT,"Incidencia de la mujer indígena de los cinturones de pobreza del Eje Troncal de Bolivia en agenda política pública.Violencia, salud y participación",09-PR1-173,"170,000.00",No,1,2009,"170,000.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Mozambique,MUNDUKIDE FUNDAZIOA,MUNDUKIDE FUNDAZIOA,"Programa de aumento de las capacidades para el desarrollo económico local de la población del distrito de Montepuez (Cabo Delgado, Mozambique)",09-PR1-269,"535,799.00",No,1,2009,"535,799.00",,,,,,
2009,PROYECTO,ESPAÑA,España,MUNICIPALISTAS POR LA SOLIDARIDAD Y EL FORTALECIMIENTO INSTITUCIONAL - MUSOL,MUSOL,"Sensibilización, formación y movilización de funcionarios y políticos de los gobiernos locales para la promoción del desarrollo sostenible y los ODM",09-PR1-018,"120,000.00",No,1,2009,"120,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Bolivia,MUNICIPALISTAS POR LA SOLIDARIDAD Y EL FORTALECIMIENTO INSTITUCIONAL - MUSOL,MUSOL,"MEJORA DEL SISTEMA ORGANIZATIVO-PRODUCTIVO AGROPECUARIO CON COBERTURA DE RIEGO, EN LA SUB-CENTRAL RUMI CORRAL DE LA CORDILLERA TUNARI, TIQUIPAYA",09-PR1-065,"411,498.00",No,1,2009,"411,498.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,ASOCIACION MUJERES EN ZONA DE CONFLICTO,MZC,"Fortalecimiento de la sociedad civil y de los sectores productivos del círculo de Assilah, acortando la brecha de desigualdad de género",09-PR1-020,"300,000.00",No,1,2009,"300,000.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Mali,ASOCIACION MUJERES EN ZONA DE CONFLICTO,MZC,"Apoyo a la capacitación de asociaciones de mujeres y acceso al empleo sostenible, en la zona periurbana de Bamako y la ciudad de Sikasso. Malí",09-PR1-033,"339,287.00",No,1,2009,"339,287.00",,,,,,
2009,PROYECTO,ESPAÑA,España,ASOCIACION MUJERES EN ZONA DE CONFLICTO,MZC,Consolidación del proceso de formación de agentes de Ed para la transversalización del genero en el nuevo marco de la ayuda.,09-PR1-059,"61,277.00",No,1,2009,"61,277.00",,,,,,
2009,PROYECTO,ESPAÑA,España,ASOCIACION MUJERES EN ZONA DE CONFLICTO,MZC,Planificación Estratégica Participativa de Educación para el Desarrollo y Ciudadanía Global de ONGD de Cadiz,09-PR1-095,"38,975.00",No,1,2009,"38,975.00",,,,,,
2009,PROYECTO,SIN DETERMINAR,Sin determinar,ASOCIACION MUJERES EN ZONA DE CONFLICTO,MZC,Implementación de una Antena Sur en apoyo a la Red española contra la trata de personas para la lucha contra la TSH con fines de explotación sexual,09-PR1-272,"99,884.00",No,1,2009,"99,884.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Paraguay,"OBSERVATORIO SOBRE EL CUMPLIMIENTO DE LA DECLARACIÓN UNIVERSAL DE LOS DERECCHO HUMANOS (DUDH) EN LOS DERECHOS ECONÓMICOS, SOCIALES Y CULTURALES",ODESC,Fortalecimiento de sistemas de producción sostenibles en 16 comunidades campesinas (San Pedro e Itapúa); y organizativo con enfoque de género,09-PR1-072,"235,000.00",No,1,2009,"235,000.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,República Democrática del Congo,ORGANIZACION NAVARRA DE AYUDA ENTRE LOS PUEBLOS,ONAY,Apoyo a la producción hortícola en Kinshasa y al Centro de Producción de Semillas (CEPROSEM),09-PR1-030,"348,470.00",No,1,2009,"348,470.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,El Salvador,ORGANIZACION NAVARRA DE AYUDA ENTRE LOS PUEBLOS,ONAY,Acceso a Tecnología de Información y Comunicación en dos Centros Escolares Rurales del Municipio de Tacuba,09-PR1-063,"288,454.00",No,1,2009,"288,454.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,República Democrática del Congo,ORGANIZACION NAVARRA DE AYUDA ENTRE LOS PUEBLOS,ONAY,"Mejora de la salud primaria en el Hospital General de Referencia de Mont-Ngafula y apoyo a las antenas médicas en Kindele, Herady y Kimbondo.",09-PR1-111,"865,285.00",No,1,2009,"865,285.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Líbano,ORGANIZACION NAVARRA DE AYUDA ENTRE LOS PUEBLOS,ONAY,Mejorar acceso a derecho fundamental de una educación de calidad para niños con deficiencias leves o problemas de aprendizaje para su inserción social,09-PR1-285,"345,960.00",No,1,2009,"345,960.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Honduras,"ORGANIZACION DE SOLIDARIDAD CON LOS PUEBLOS DE AFRICA, ASIA Y AMERICA LATINA",OSPAAAL,Reconstrucción y rehabilitación de viviendas y apoyo a la producción y comercialización de actividades agropecuarias para las mujeres de Lepaterique,09-PR1-501,"397,364.00",No,1,2009,"397,364.00",,,,,,
2009,PROYECTO,SIN DETERMINAR,Sin determinar,OBSERVATORI DE LA SALUD VISUAL,OSV,Creación y fortalecimiento de redes locales de actores de la Salud Visual en Sudamérica,09-PR1-193,"38,680.00",No,1,2009,"38,680.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,ASOCIACION PARA LA INTEGRACION DEL MENOR PAIDEIA,PAIDEIA,Programa Integral para menores en situación de riesgo en el Norte de Marruecos,09-PR1-005,"566,000.00",No,1,2009,"566,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,República Dominicana,ASOCIACION PARA LA INTEGRACION DEL MENOR PAIDEIA,PAIDEIA,Programa Integral para Menores y Mujeres en situación de vulnerabilidad en los Municipios de San Cristobal y Azua,09-PR1-006,"350,000.00",No,1,2009,"350,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Colombia,ASOCIACION PAZ CON DIGNIDAD,PAZ CON DIGNIDAD,"REAFIRMANDO GOBERNABILIDAD E IDENTIDAD EN LOS TERRITORIOS ANCESTRALES DE LOS RIOS YURUMANGUI, RAPOSO Y MAYORQUIN, MUNICIPIO DE BUENAVENTURA",09-PR1-244,"298,874.00",No,1,2009,"298,874.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Colombia,FUNDACION PAZ Y COOPERACION,PAZ Y COOPERACION,"Creación y fortalecimiento de unidades productivas en 3 municipios de Antioquia a manos de jóvenes vulnerables, especialmente mujeres.",09-PR1-027,"236,238.00",No,1,2009,"236,238.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Sudán,FUNDACION PAZ Y COOPERACION,PAZ Y COOPERACION,Programa de lucha contra el VIH/SIDA y de apoyo a los infectados y afectados por el virus en Guit y Rubkoana,09-PR1-029,"56,495.00",No,1,2009,"56,495.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Haití,FUNDACION PAZ Y COOPERACION,PAZ Y COOPERACION,"Mejora del acceso al agua potable, a través del saneamiento de 10 manantiales en la Comunidad de Biston.",09-PR1-034,"18,000.00",No,1,2009,"18,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Guatemala,ASOCIACION POR LA PAZ Y EL DESARROLLO,PAZ Y DESARROLLO,"Contribuir a la implementación del plan de desarrollo económico de la mancomunidad Copan Chorti, Chiquimula, Guatemala",09-PR1-068,"376,963.00",No,1,2009,"376,963.00",,,,,,
2009,PROYECTO,ASIA,Timor Oriental,ASOCIACION POR LA PAZ Y EL DESARROLLO,PAZ Y DESARROLLO,"Garantizar el nivel de producción y la seguridad alimentaria de tres comunidades del subdistrito de Venilale, Distrito de Baucau. Timor Oriental",09-PR1-365,"700,000.00",No,1,2009,"700,000.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Senegal,FUNDACION PLAN INTERNACIONAL ESPAÑA,PLAN ESPAÑA,"Protección de niños y niñas en situación de vulnerabilidad y víctimas de explotación infantil en Thies, Senegal",09-PR1-017,"241,000.00",No,1,2009,"241,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,República Dominicana,FUNDACION PLAN INTERNACIONAL ESPAÑA,PLAN ESPAÑA,Reduccion de desastres en 7 municipios del Sur Oeste de Republica Dominicana,09-PR1-392,"501,844.00",No,1,2009,"501,844.00",,,,,,
2009,PROYECTO,SIN DETERMINAR,Sin determinar,PROSALUS,PROSALUS,Fortalecimiento de las capacidades de la sociedad civil española para su participación en la nueva arquitectura de la lucha contra el hambre,09-PR1-118,"172,036.00",No,1,2009,"172,036.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Perú,PROSALUS,PROSALUS,Comunidades saludables promoviendo seguridad alimentaria II,09-PR1-175,"270,000.00",No,1,2009,"270,000.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Sudán,PROYDE PROMOCION Y DESARROLLO,PROYDE,Creación de una red de formación de profesionales en educación y salud para mejorar la atención a las necesidades básicas de la población de Sur Sudán,09-PR1-341,"880,157.00",No,1,2009,"880,157.00",,,,,,
2009,PROYECTO,ESPAÑA,España,PROYECTO LOCAL,PROYECTO LOCAL,Empresas Solidarias y Alianzas para el Desarrollo,09-PR1-213,"81,800.00",No,1,2009,"81,800.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Ecuador,PROYECTO LOCAL,PROYECTO LOCAL,"Apoyo a los pequeños agricultores de Sevilla de Oro, El Pan y Guachapala. Azuay (Ecuador)",09-PR1-227,"200,000.00",No,1,2009,"200,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Paraguay,PROYECTO LOCAL,PROYECTO LOCAL,Mejora de la calidad de vida de las emprendedoras el Departamento del Guairá.,09-PR1-300,"188,000.00",No,1,2009,"188,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Nicaragua,PROYECTO LOCAL,PROYECTO LOCAL,EMPRENDER EN LEÓN. Nuevas iniciativas empresariales generadoras de empleo e ingresos para mujeres emprendedoras del Departamento de León.,09-PR1-319,"228,000.00",No,1,2009,"228,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Bolivia,PROYECTO LOCAL,PROYECTO LOCAL,Promoción de la producción de camélidos en los departamentos de Oruro y La Paz para la mejora de la calidad de vida de las familias campesinas aymaras,09-PR1-409,"335,000.00",No,1,2009,"335,000.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,PROYECTO SOLIDARIO - ASOCIACION INTERNACIONAL PARA LA COOPERACION AL DESARROLLO Y AYUDA A LA INFANCIA,PROYECTO SOLIDARIO,"PROGRAMA DE APOYO A LA MEJORA DE LAS CONDICIONES EDUCATIVAS EN LA PROVINCIA DE CHEFCHAOUEN, MARRUECOS.",09-PR1-219,"320,605.00",No,1,2009,"320,605.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Cabo Verde,RADIO ECCA FUNDACION CANARIA,RADIO ECCA,"DISEÑO Y DESARROLLO DE UN SISTEMA NACIONAL DE FORMACIÓN DE PERSONAS ADULTAS A DISTANCIA, DE CARÁCTER PÚBLICO, EN LA REPÚBLICA DE CABO VERDE (FASE V).",09-PR1-264,"150,000.00",No,1,2009,"150,000.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Mauritania,FUNDACION SALUD Y SOCIEDAD,SALUD Y SOCIEDAD,PROYECTO KIFFA: MEJORA DE LA CAPACIDAD Y LA CALIDAD DE LA FORMACIÓN INICIAL DE ENFERMEROS/AS Y MATRONAS EN MAURITANIA,09-PR1-185,"443,829.00",No,1,2009,"443,829.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Bolivia,FUNDACION SALUD Y SOCIEDAD,SALUD Y SOCIEDAD,SANTA CRUZ SALUDABLE PROMOCIONANDO LA SALUD PARA MEJORAR LA CALIDAD DE VIDA DE LA FAMILIA Y LA COMUNIDAD,09-PR1-426,"356,114.00",No,1,2009,"356,114.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Senegal,SAVE THE CHILDREN (antes FUNDACION COOPERACION Y EDUCACION (FUNCOE)),SAVE THE CHILDREN,Mejora en las condiciones de vida y de protección de la niñez trabajadora y talibés,09-PR1-438,"340,000.00",No,1,2009,"340,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Cuba,SAVE THE CHILDREN (antes FUNDACION COOPERACION Y EDUCACION (FUNCOE)),SAVE THE CHILDREN,"Soberanía alimentaria, autoabastecimiento de alimentos en escuelas y recuperación del Centro de producción de alimentos de Manatí en Las Tunas.",09-PR1-479,"212,713.00",No,1,2009,"212,713.00",,,,,,
2009,PROYECTO,ESPAÑA,España,ASOCIACION PARA SERVICIO Y PROMOCION DE EDUCACION DE INFANCIA Y JUVENTUD EN EL TERCER MUNDO,SETEM,Favorecer la integración económica del Sur a través de una mayor concienciación del sector público y privado sobre la Banca Ética,09-PR1-332,"138,734.00",No,1,2009,"138,734.00",,,,,,
2009,PROYECTO,ESPAÑA,España,SETEM - HEGO HAIZEA,SETEM HEGO HAIZEA,Campaña Ropa Limpia: acercando personas productoras y consumidoras de la industria textil,09-PR1-178,"156,765.00",No,1,2009,"156,765.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Colombia,SETEM - HEGO HAIZEA,SETEM HEGO HAIZEA,“PROTEJAMOS NUESTROS DERECHOS: promoción de factores de protección de la infancia y juventud en dos sectores empobrecidos del municipio de Medellín”,09-PR1-515,"87,898.00",No,1,2009,"87,898.00",,,,,,
2009,PROYECTO,ESPAÑA,España,FUNDACION ESPAÑOLA PARA LA COOPERACIÓN SOLIDARIAD INTERNACIONAL,SOLIDARIAD INTERNACIONAL,"Propuesta interactiva para navegar por una red solidaria, que fomenta actitudes y valores en el marco de la cultura de la solidaridad y los ODM",09-PR1-208,"95,884.00",No,1,2009,"95,884.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Ecuador,FUNDACION ESPAÑOLA PARA LA COOPERACIÓN SOLIDARIAD INTERNACIONAL,SOLIDARIAD INTERNACIONAL,Implementación de Sistema de Gestión Forestal Piloto en Orellana mediante el fortalecimiento de capacidades de actores sociales y políticos locales,09-PR1-312,"399,730.00",No,1,2009,"399,730.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Mauritania,FUNDACION ESPAÑOLA PARA LA COOPERACIÓN SOLIDARIAD INTERNACIONAL,SOLIDARIAD INTERNACIONAL,"(ROKA) Refuerzo de las ONGs de Kaedi, Mauritania",09-PR1-358,"226,514.00",No,1,2009,"226,514.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Guatemala,FUNDACION ESPAÑOLA PARA LA COOPERACIÓN SOLIDARIAD INTERNACIONAL,SOLIDARIAD INTERNACIONAL,"Reducción de riesgo a desastres desde el fortalecimiento del gob. mun.y la participación com. S. Andrés S., S. Antonio Palopó, S. José Chacaya",09-PR1-380,"273,868.00",No,1,2009,"273,868.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Nicaragua,FUNDACION ESPAÑOLA PARA LA COOPERACIÓN SOLIDARIAD INTERNACIONAL,SOLIDARIAD INTERNACIONAL,"Promoción de los DDHH, Sles. y Ecos. de las mujeres, adolescentes y niñas en situación de inequidad y violencia de género y generacional Acahualinca",09-PR1-424,"420,000.00",No,1,2009,"420,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Honduras,ASOCIACION SOLIDARIDAD INTERNACIONAL PARA EL DESARROLLO,SIDESARROLLO,Crear unidades autosustentables de producción y comercialización en San Ignacio para garantizar Soberanía Alimentaria con enfoque de género.,09-PR1-176,"79,086.00",No,1,2009,"79,086.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Cuba,SOLIDARIDAD PARA EL DESARROLLO Y LA PAZ,SODEPAZ,"Solarización del Municipio de Guamá. Desarrollo socio-económico, tecnológico y ambiental para el municipio de Guamá",09-PR1-303,"291,361.00",No,1,2009,"291,361.00",,,,,,
2009,PROYECTO,SIN DETERMINAR,Sin determinar,SOLIDARIDAD PARA EL DESARROLLO Y LA PAZ,SODEPAZ,Espacio por un Comercio Justo: alternativas en red,09-PR1-339,"35,080.00",No,1,2009,"35,080.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Bolivia,SOLIDARIDAD PARA EL DESARROLLO Y LA PAZ,SODEPAZ,Contribución a la Soberanía Alimentaria en comunidades indígenas de Pocoata (Potosí-Bolivia),09-PR1-367,"351,088.00",No,1,2009,"351,088.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,ASOCIACION SOLIDARIDAD DON BOSCO,SOLIDARIDAD DON BOSCO,Centro Baraka para la capacitación e inserción laboral de jóvenes en situación de exclusión social de Nador,09-PR1-036,"275,000.00",No,1,2009,"275,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Ecuador,SOLIDARIDAD CON EL TERCER MUNDO (SOTERMUN),SOTERMUN,Empoderamiento de las mujeres líderes comunitarias como agentes del desarrollo social en Pichincha,09-PR1-192,"66,000.00",No,1,2009,"66,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Nicaragua,FUNDACION TIERRA DE HOMBRES,TIERRA DE HOMBRES,Proyecto de Justicia Juvenil Restaurativa y Prevención de la Violencia Juvenil Urbana en Nicaragua,09-PR1-103,"252,147.00",No,1,2009,"252,147.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Líbano,FUNDACION TIERRA DE HOMBRES,TIERRA DE HOMBRES,"Protección Integral de los Derechos de la Infancia y Juventud Palestina Refugiada en Tiro-Líbano: una respuesta participativa, comunitaria e imparcial",09-PR1-182,"168,387.00",No,1,2009,"168,387.00",,,,,,
2009,PROYECTO,SIN DETERMINAR,Sin determinar,CENTRO UNESCO PAIS VASCO - UNESCO ETXEA,UNESCO ETXEA,UNA PROPUESTA DE CODIFICACION DE LA PAZ COMO DERECHO HUMANO DESDE LA SOCIEDAD CIVIL,09-PR1-468,"79,951.00",No,1,2009,"79,951.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Cuba,UNIO POBLES SOLIDARIS (UPS),UPS,Apoyo al desarrollo socio – Productivo de la comunidad de Jutinicú y Yerba de Guinea del municipio Songo la maya en la provincia Santiago de Cuba.,09-PR1-203,"215,000.00",No,1,2009,"215,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Honduras,FUNDACION BENEFICA DEL VALLE,VALLE,"Prevención de violencia juvenil, mediante la educación, arte, cultura, deportes y la recreación en la Mancomunidad de Municipios del Norte de Lempira",09-PR1-257,"515,566.00",No,1,2009,"515,566.00",,,,,,
2009,PROYECTO,ESPAÑA,España,VETERINARIOS SIN FRONTERAS - VETERMON,VETERMON,"Rompiendo mitos, construyendo alternativas",09-PR1-397,"380,000.00",No,1,2009,"380,000.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Bolivia,FUNDACION WORLD VISION INTERNATIONAL ESPAÑA,W.V.ESP.,"Prevención y reducción de riesgos por sequía en el municipio de Macharetí, Región del Chaco Boliviano.",09-PR1-302,"75,868.00",No,1,2009,"75,868.00",,,,,,
2009,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,ASOCIACION WAFAE,WAFAE,Fortalecimiento de las capacidades de los jóvenes desempleados de la provincia de Tánger a través de la creación de un Centro de Formación y Servicio,09-PR1-551,"222,765.00",No,1,2009,"222,765.00",,,,,,
2009,PROYECTO,ESPAÑA,España,XARXA DE CONSUM SOLIDARI,XDCS,Fortalecimiento del Comercio Justo desde la perspectiva de la Soberanía Alimentaria,09-PR1-023,"65,619.00",No,1,2009,"65,619.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Ecuador,XARXA DE CONSUM SOLIDARI,XDCS,Mejora de la capacidad productiva y comercial de los cacaocultores del noroeste de Pichincha y de su incidencia política a traves de la Mesa agraria.,09-PR1-073,"113,592.00",No,1,2009,"113,592.00",,,,,,
2009,PROYECTO,SIN DETERMINAR,Sin determinar,YOLOCAMBA SOLIDARIDAD,YOLOCAMBA,Fortalecimiento del Liderazgo de las organizaciones de mujeres nicaragüenses y de sus relaciones con las organizaciones de mujeres centroamericanas,09-PR1-534,"182,541.00",No,1,2009,"182,541.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Bolivia,ASOCIACIÓN PARA EL DESARROLLO SOCIAL Y CULTURAL ZABALKETA DE GUECHO,ZABALKETA,AVANZANDO HACIA LA EQUIDAD EN LOS ESPACIOS POLITICOS Y SOCIALES DE SANTA CRUZ (BOLIVIA) FASE II,09-PR1-087,"255,500.00",No,1,2009,"255,500.00",,,,,,
2009,PROYECTO,ASIA,Filipinas,ASOCIACIÓN PARA EL DESARROLLO SOCIAL Y CULTURAL ZABALKETA DE GUECHO,ZABALKETA,PROMOCIÓN DE LOS VALORES DEMOCRÁTICOS EN LOS BARANGAYS DE SORSOGÓN (FILIPINAS),09-PR1-088,"199,909.00",No,1,2009,"199,909.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Níger,CONEMUND,CONEMUND,SEGURIDAD ALIMENTARIA,09-PR2-613,"168,621.00",No,1,2009,"168,621.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Etiopía,ASOCIACION NUEVOS CAMINOS - NOUS CAMINS,NOUS CAMINS,"CREACIÓN DE INFRAESTRUCTURAS ACUÍFERAS PARA LA MEJORA DE LA PRODUCCIÓN DE ALIMENTOS Y LA NUTRICIÓN EN LA ZONA DE GIMBICHU, NORTH SHOA, ETIOPIA",09-PR2-618,"73,051.00",No,1,2009,"73,051.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Paraguay,FUNDACION AYUDA EN ACCION,AYUDA EN ACCION,"Soberanía y Seguridad Alimentaria en Tavai a través de mejoras en el acceso, ampliación de disponibilidad y buenas prácticas en preparación de alimentos",09-PR2-619,"136,340.00",No,1,2009,"136,340.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Perú,FUNDACION AYUDA EN ACCION,AYUDA EN ACCION,"Promoción de la seguridad y soberanía alimentaria de familias campesinas en Apurimac, Cusco y Puno, Perú",09-PR2-622,"294,007.00",No,1,2009,"294,007.00",,,,,,
2009,PROYECTO,ÁFRICA SUBSAHARIANA,Guinea Bissau,CRUZ ROJA ESPAÑOLA,CRUZ ROJA,Ayuda Humanitaria para incrementar la disponibilidad y diversificación de alimentos en poblaciones rurales de las regiones de Bafata y Tombalí,09-PR2-623,"245,102.00",No,1,2009,"245,102.00",,,,,,
2009,PROYECTO,AMÉRICA LATINA,Ecuador,ASOCIACION ENTREPUEBLOS,ENTREPUEBLOS,MUJERES INDÍGENAS y CAMPESINAS TRABAJANDO POR LA SOBERANÍA ALIMENTARIA,09-PR2-625,"200,000.00",No,1,2009,"200,000.00",,,,,,
