Año de Adjudicación,Tipo,Área Geográfica,País,ONGD,Siglas ONGD,Título,Código,Importe total,Plurianual (Si/No),nº de anualidades,Año 1ª (o única) anualidad,Importe 1ª (o única) anualidad €,Año 2ª anualidad,Importe 2ª anualidad €,Año 3ª anualidad,Importe 3ª anualidad €,Año 4ª anualidad,Importe 4ª anualidad €
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Sudán,NOVA-CENTRE PER A LA INNOVACIÓ SOCIAL,NOVA CIS,Refuerzo de las capacidades humanas para establecer sistemas de alerta temprana en comunidades vulnerables en Sudan del Sur,11-PR1-0594,130104,No,1,2011,130104,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,República Dominicana,ASOCIACIÓN HUAUQUIPURA ENTRE HERMANOS,HUAUQUIPURA,"Refuerzo de la formación profesional y cobertura de NNBB con la creación y funcionamiento de un Instituto Politécnico en Guaricano, S.Dom. Fase II",11-PR1-0598,600000,No,1,2011,600000,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,CASAL DELS INFANTS PER A L´ACCIÓ SOCIAL ALS BARRIS,CASAL DELS INFANTS,"100% Derechos, 100% Oportunidades. Unidad de formación y empoderamiento de las madres solteras en la ciudad de Tánger (Marruecos)",11-PR1-0600,71095,No,1,2011,71095,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Perú,FUNDACIÓN ECONOMISTAS SIN FRONTERAS,ECONOMISTAS SIN FRONTERAS,Hacia la mejora de calidad de vida de mujeres rurales artesanas de Puno en equilibrio con el buen vivir y las relaciones de género equitativas,11-PR1-0601,211980,No,1,2011,211980,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Guatemala,ALTERNATIVA INTERCAMBIO CON PUEBLOS INDÍGENAS,ALT SOL PLENTY,IMPLEMENTACIÓN DEL CURRICULO DE EDUCACIÓN MAYA BILINGÜE INTERCULTURAL DEL CICLO BÁSICO A NIVEL DE CONCRECION CURRICULAR REGIONAL,11-PR1-0609,219573,No,1,2011,219573,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Etiopía,ASOCIACIÓN DE INGENIEROS PARA LA COOPERACIÓN-LANKIDETZARAKO INJINADOREAK,IC LI,"AUMENTO DE LA SEGURIDAD ALIMENTARIA MEDIANTE LA MEJORA DE LA PRODUCTIVIDAD, ACCESO AL AGUA Y ORGANIZACIÓN DEL CAMPESINADO EN K. AWAELO TIGRAY ETIOP",11-PR1-0610,127943,No,1,2011,127943,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,FARMACÉUTICOS MUNDI,FARMACEUTICOS MUNDI,Sensibilización y formación de sectores clave y sociedad española sobre el incumplimiento del derecho al acceso a medicamentos esenciales,11-PR1-0611,88783,No,1,2011,88783,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Ecuador,INSTITUTO PROMOCIÓN ESTUDIOS SOCIALES (IPES-ELKARTEA),IPES,"Sistema de Radiocomunicación de la nacionalidad Chachi, Provincia de Esmeraldas ( Ecuador)",11-PR1-0613,153653,No,1,2011,153653,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,ASOCIACIÓN CENTRO DE INICIATIVAS PARA LA COOPERACIÓN (BATÁ),BATA,ENLAZANDO CULTURAS 2012,11-PR1-0615,150000,No,1,2011,150000,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Colombia,FUNDACIÓ INTERARTS PER A LA COOPERACIÓ CULTURAL INTERNACIONAL,INTERARTS,Fomento del tejido empresarial del sector cultural en la región de Antioquia/ subregión de Urabá (FOMECC Colombia),11-PR1-0616,154532,No,1,2011,154532,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,ASOCIACIÓN SOLIDARIDAD DON BOSCO,SOLIDARIDAD DON BOSCO,"Talleres de Costura y Bordado, para la inserción y capacitación laboral, de jóvenes en situación de exclusión social de Nador. Marruecos",11-PR1-0619,143492,No,1,2011,143492,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,RED ACTIVAS,REDACTIVAS,VOZ.ES JOVENES POR EL DESARROLLO GLOBAL (2ª FASE),11-PR1-0624,161733,No,1,2011,161733,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Perú,ASOCIACIÓN NAVARRA NUEVO FUTURO,ANNF,"Mejora de la atención sanitaria a la infancia a través del fortalecimiento de los Servicios Públicos de Salud en la Región de Huancavelica, Perú",11-PR1-0625,289021,No,1,2011,289021,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Población Saharaui,"FUNDACIO CENTRE D'INICIATIVES I RECERQUES EUROPEES A LA MEDITERRANEA",CIREM,FORTALECIMIENTO DEL SISTEMA DE F.P. EN LOS CAMPAMENTOS SAHARAUIS DE TINDUF APOYANDO LA CAPACIDAD OPERATIVA DE LA DG DE FORMACIÓN PROFESIONAL,11-PR1-0628,423120,No,1,2011,423120,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Guatemala,ASOCIACIÓN DE INVESTIGACIÓN Y ESPECIALIZACIÓN SOBRE TEMAS IBEROAMERICANOS (AIETI),AIETI,Educación Primaria Bilingüe de mujeres Kaqchiquel para ejercicio de sus derechos y participación en el desarrollo comunitario de Sololá,11-PR1-0629,293851,No,1,2011,293851,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Etiopía,ASOCIACIÓN CIELO 133,ASOCIACION CIELO 133,"Desarrollo de oportunidades de autoempleo para mujeres y jóvenes desempleados mediante la apicultura sostenible en Shambu, Etiopía.",11-PR1-0630,52373,No,1,2011,52373,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,ASOCIACIÓN SOLIDARIDAD DON BOSCO,SOLIDARIDAD DON BOSCO,"Genera educación: Campaña sobre Equidad de Género en 48 centros educativos de Andalucía, Aragón, Baleares, Canarias, Cataluña y Extremadura.",11-PR1-0631,139929,No,1,2011,139929,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Bolivia,MUGARIK GABE ORGANIZACIÓN NO GUBERNAMENTAL APRA LA AYUDA,MUGARIK GABE,Fortaleciendo capacidades e incidencia indígenas para la implementación del estado plurinacional,11-PR1-0632,282755,No,1,2011,282755,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Haití,CESAL,CESAL,Acción Humanitaria para la mejora de la educación en el barrio de Cité Militaire. Puerto Príncipe.,11-PR1-0638,612823,No,1,2011,612823,0,0,0,0,0,0
2011,PROYECTO,ASIA,Bangladesh,FUNDACIÓN PLAN INTERNACIONAL ESPAÑA,PLAN ESPAÑA,"MEJORA DE LA SALUD SEXUAL Y REPRODUCTIVA DE LAS MUJERES A TRAVÉS DE LA MOVILIZACIÓN COMUNITARIA EN DINAJPUR, BANGLADESH.",11-PR1-0643,389971,No,1,2011,389971,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Bolivia,FUNDACIÓN AYUDA EN ACCIÓN,AYUDA EN ACCION,Gestión comunitaria para la prevención de desastres naturales y efectos adversos del cambio climático en comunidades campesinas andinas de Bolivia,11-PR1-0644,292826,No,1,2011,292826,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Mauritania,FUNDACIÓN SALUD Y SOCIEDAD,SALUD Y SOCIEDAD,"Creados mecanismos de mejora en formación y gestión del personal sanitario garantizando el derecho a una salud de calidad a mujeres y niños,Mauritania",11-PR1-0647,323421,No,1,2011,323421,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Líbano,ASSOCIACIÓ CATALANA PER LA PAU,ACP,Fortalecimiento de la cultura de los derechos de las mujeres en el Líbano,11-PR1-0650,279892,No,1,2011,279892,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Níger,RED ACTIVAS,REDACTIVAS,AVANZANDO HACIA LA IGUALDAD DE GENERO Y LOS DERECHOS DE LAS MUJERES EN NIGER A TRAVES DEL FORTALECIMIENTO DEL MOVIMIENTO DE MUJERES,11-PR1-0651,130494,No,1,2011,130494,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,El Salvador,ASSOCIACIÓ CATALANA PER LA PAU,ACP,"Convivencia democrática y DDHH, Comunidades protagonistas de la seguridad ciudadana. En El Salvador",11-PR1-0653,117063,No,1,2011,117063,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Haití,FUNDACIÓN CUME PARA EL DESARROLLO DE CULTURAS Y PUEBLOS,CUME,Apoyada la demanda educativa y eficacia del aprendizaje en el oeste de Haití en contexto de emergencia,11-PR1-0659,278986,No,1,2011,278986,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,MOVIMIENTO POR LA PAZ EL DESARME Y LA LIBERTAD,MPDL,Campaña Iniciativa de Impuesto de transacciones financieras,11-PR1-0660,39999,No,1,2011,39999,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Perú,FUNDACIÓ INTERARTS PER A LA COOPERACIÓ CULTURAL INTERNACIONAL,INTERARTS,Espacios seguros contra la violencia sexual: promoción de los derechos de las adolescentes de las zonas urbano rurales de Loreto en Perú,11-PR1-0661,185910,No,1,2011,185910,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,República Dominicana,FUNDACIÓN INTERED. RED DE INTERCAMBIO Y SOLIDARIDAD,INTERED,"Por el derecho a la educación de personas jóvenes y adultas, especialmente mujeres, en República Dominicana.",11-PR1-0665,450000,No,1,2011,450000,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,FUNDACIÓN ENTRECULTURAS - FE Y ALEGRÍA,ENTRECULTURAS,Fortalecimiento del Programa de Voluntariado Internacional VOLPA como proceso educativo y de participación ciudadana en el marco de la EpD,11-PR1-0669,100000,No,1,2011,100000,0,0,0,0,0,0
2011,PROYECTO,ASIA,Camboya,ASOCIACIÓN SOLIDARIA ANDALUZA DE DESARROLLO,ASAD,"Creación, fortalecimiento y coordinación de las radios comunitarias con enfoque de género de Stung Treng y Kratie, Camboya",11-PR1-0672,282786,No,1,2011,282786,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,FUNDACIÓN INTERED. RED DE INTERCAMBIO Y SOLIDARIDAD,INTERED,Participación y compromiso para la construcción de una ciudadanía global: XVI Programa de Voluntariado Internacional,11-PR1-0675,102800,No,1,2011,102800,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Mozambique,CONSEJO INTERHOSPITALARIO DE COOPERACIÓN,CIC,Fortalecimiento institucional del SDSMAS de Moçimboa da Praia y aumento de la accesibilidad al servicio de las poblaciones mas relegadas. Mozambique,11-PR1-0678,322292,No,1,2011,322292,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Argelia,"FUNDACIO CENTRE D'INICIATIVES I RECERQUES EUROPEES A LA MEDITERRANEA",CIREM,APOYO AL DESARROLLO DE POLÍTICAS LOCALES DE EMPLEO. TERCERA FASE,11-PR1-0681,281400,No,1,2011,281400,0,0,0,0,0,0
2011,PROYECTO,SIN DETERMINAR,Sin Determinar,FUNDACIÓN DARA INTERNACIONAL,DARA,Índice de Reducción del Riesgo (IRR) en África Occidental. Análisis de capacidades y condiciones para la reducción del riesgo de desastre.,11-PR1-0682,300000,No,1,2011,300000,0,0,0,0,0,0
2011,PROYECTO,SIN DETERMINAR,Sin Determinar,UNIÓN IBEROAMERICANA DE MUNICIPALISTAS,UIM,GENERALO – Consolidando los derechos de las mujeres en las Agendas de género para el desarrollo local y la cohesión social,11-PR1-0687,158100,No,1,2011,158100,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Guatemala,GEÓLOGOS DEL MUNDO,GM,GESTIÓN AMBIENTAL Y DE RIESGOS EN LA CUENCA DEL LAGO ATITLÁN. GUATEMALA. FASE III,11-PR1-0699,187802,No,1,2011,187802,0,0,0,0,0,0
2011,PROYECTO,ASIA,Filipinas,FUNDACIÓN PLAN INTERNACIONAL ESPAÑA,PLAN ESPAÑA,"Fortalecimiento de la resilencia ante el riesgo de desastres de las comunidades de 2 municipios en Masbate, Filipinas",11-PR1-0703,241670,No,1,2011,241670,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Guinea_Bissau,FUNDACIÓN PUEBLO PARA PUEBLO,FPP,"Reducción de la inseguridad alimentaria y la desnutrición infantil entre 2.000 familias rurales de la Región de Quinara, Guinea-Bissau",11-PR1-0706,442146,No,1,2011,442146,0,0,0,0,0,0
2011,PROYECTO,ASIA,Vietnam,FUNDACIÓN DARA INTERNACIONAL,DARA,VIETNAM: Estudio de caso para analizar los efectos del cambio climático en el desarrollo para el informe Monitor de Vulnerabilidad Climática 2012,11-PR1-0707,147682,No,1,2011,147682,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Congo (República Democrática del Congo),JÓVENES PARA LA COOPERACIÓN INTERNACIONAL AL DESARROLLO,COOPERA,Reconstrucción del sistema educativo en Kabare (Kivu Sur - RDC) como mecanismo de estabilización y recuperación post-bélica.,11-PR1-0712,263022,No,1,2011,263022,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,EDUCACIÓ ALTERNATIVA,EDUALTER,"Despliegue de competencias básicas en el currículum, una perspectiva desde la Educación para el Desarrollo",11-PR1-0715,79262,No,1,2011,79262,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Ecuador,FUNDACIÓ INTERARTS PER A LA COOPERACIÓ CULTURAL INTERNACIONAL,INTERARTS,Recorrido participativo en la prevención de VIH en jóvenes indígenas y afrodescendientes del Ecuador: factores culturales y educación bilingüe,11-PR1-0716,133794,No,1,2011,133794,0,0,0,0,0,0
2011,PROYECTO,ASIA,Filipinas,FUNDACIÓN INTERED. RED DE INTERCAMBIO Y SOLIDARIDAD,INTERED,Fortalecimiento de Instituciones públicas locales y sociedad civil para la adaptación de estrategias y políticas ante el cambio climático,11-PR1-0717,280000,No,1,2011,280000,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Honduras,RED ACTIVAS,REDACTIVAS,"FORTALECIMIENTO DE REDES DE MUJERES Y JÓVENES, IGUALDAD DE GÉNERO Y GOBERNABILIDAD DEMOCRÁTICA EN TRES MUNICIPIOS LENCAS, HONDURAS",11-PR1-0722,200000,No,1,2011,200000,0,0,0,0,0,0
2011,PROYECTO,SIN DETERMINAR,Sin Determinar,FUNDACIÓN UBUNTU - FORO MUNDIAL DE REDES DE SOCIEDAD CIVIL,UBUNTU,Fortalecimiento de la red de organizaciones de la sociedad civil reunidas en el Grupo de trabajo por la aplicación de un ITD para el desarrollo,11-PR1-0723,80000,No,1,2011,80000,0,0,0,0,0,0
2011,PROYECTO,ASIA,Vietnam,FUNDACIÓN PLAN INTERNACIONAL ESPAÑA,PLAN ESPAÑA,Fortalecimiento de la resiliencia frente a los efectos del cambio climático y el riesgo de desastres en de 4 provincias de Vietnam,11-PR1-0725,302661,No,1,2011,302661,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Bolivia,FUNDACIÓN SAVE THE CHILDREN,SAVE THE CHILDREN,Alcanzar el logro del Derecho a la Educación Inicial inclusiva gratuita mediante el fortalecimiento de los Sistemas Públicos de Educación en Bolivia,11-PR1-0726,298214,No,1,2011,298214,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Territorios Palestinos,CENTRO DE ESTUDIOS RURALES Y AGRICULTURA INTERNACIONAL,CERAI,Promoción del derecho a la alimentación y una vida adecuada de las familias en la región de Nablus fortaleciendo la sostenibilidad del olivar.,11-PR1-0728,328200,No,1,2011,328200,0,0,0,0,0,0
2011,PROYECTO,SIN DETERMINAR,Sin Determinar,RED ACTIVAS,REDACTIVAS,"FORTALECIMIENTO DE LA RED DE SALUD DE LAS MUJERES LATINOAMERICANAS Y DEL CARIBE PARA LA IGUALDAD DE GÉNERO, DDHH Y GOBERNABILIDAD DEMOCRÁTICA EN ALC",11-PR1-0731,150000,No,1,2011,150000,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Líbano,"AIDA, AYUDA, INTERCAMBIO Y DESARROLLO",AIDA,Ayuda humanitaria a los refugiados iraquíes en Líbano asegurando sus derechos fundamentales,11-PR1-0733,376500,No,1,2011,376500,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Congo (República Democrática del Congo),FUNDACIÓN BENITO MENNI,BENITO MENNI,Atención psiquiátrica y reinserción socio-familiar de los enfermos mentales en la ciudad de Kinshasa (R.D. Congo),11-PR1-0736,102709,No,1,2011,102709,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Congo (República Democrática del Congo),FUNDACIÓN ALBOAN,ALBOAN,Programa de profesionalización de los FONSDEV y de las cooperativas de comercialización de productos agrícolas en Bumba,11-PR1-0737,133054,No,1,2011,133054,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,FUNDACIÓN CANARIA UNIVERSITARIA DE LAS PALMAS,FCULP,Iniciativas de Formación y Sensibilización para la Comunidad Universitaria de la ULPGC en materia de Cooperación Internacional al Desarrollo,11-PR1-0746,180475,No,1,2011,180475,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Etiopía,FUNDACIÓN CANFRANC,CANFRANC,Mejora del acceso al agua potable para consumo humano en áreas de escasez crónica de recursos hídricos o en estados de emergencia en Etiopía.,11-PR1-0749,600000,No,1,2011,600000,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Níger,INFANCIA SIN FRONTERAS,INFANCIA SIN FRONTERAS,Garantizar el Derecho a la Alimentación de 200 familias del Valle del Goulbi Maradi mediante el empoderamiento de 4 asociaciones de mujeres.,11-PR1-0752,78214,No,1,2011,78214,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Haití,FEDERACIÓN ESPAÑOLA DE RELIGIOSOS DE LA ENSEÑANZA TITULARES DE CENTROS CATÓLICOS,FERE CECA,"Construcción de escuela maternal, fundamental, de secundaria y de formación profesional en apoyo a las víctimas del terremoto,Croix-des-Bouquets,HAITÍ",11-PR1-0755,660000,No,1,2011,660000,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,YOLOCAMBA SOLIDARIDAD,YOLOCAMBA,Participación activa para una ciudadanía solidaria (SOLIDARIDAD ACTIVA) 2011-2013,11-PR1-0758,100000,No,1,2011,100000,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Cabo Verde,CENTRO DE ESTUDIOS RURALES Y AGRICULTURA INTERNACIONAL,CERAI,Fortalecimiento de la producción sostenible y de la estructura asociativa para garantizar el derecho a la vida digna en el Valle de Madeiral y Calhau,11-PR1-0759,279084,No,1,2011,279084,0,0,0,0,0,0
2011,PROYECTO,ASIA,Bangladesh,"AIDA, AYUDA, INTERCAMBIO Y DESARROLLO",AIDA,"Fortalecimiento de los derechos socio-económicos y culturales de las mujeres indígenas en Bandarban, Bangladesh",11-PR1-0763,308000,No,1,2011,308000,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Mali,FUNDACIÓ INTERARTS PER A LA COOPERACIÓ CULTURAL INTERNACIONAL,INTERARTS,"Reforzar la capacidad de los jóvenes del sector informal a exigir sus derechos de salud sexual y reproductiva a través de la cultura en Bamako, Mali",11-PR1-0766,169958,No,1,2011,169958,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,FUNDACIÓ SOLIDARITAT UB,SOLIDARITAT UB,Implementación y primer curso de un máster en línea especializado en Educación para el Desarrollo Sostenible y la Ciudadanía Global.,11-PR1-0768,59250,No,1,2011,59250,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Ecuador,"FUNDACIÓN ADRA, AGENCIA ADVENTISTA PARA EL DESARROLLO Y RECURSOS ASISTENCIALES",ADRA,Fortalecimiento de Sistemas de Prevención y Respuesta a Desastres a Nivel de las Instituciones Públicas y la Sociedad Civil,11-PR1-0770,305890,No,1,2011,305890,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Guinea_Bissau,CBD PARA LA CONSERVACIÓN DE LA BIODIVERSIDAD Y SU HABITAT,CBD HABITAT,"Mejora de la producción agrícola de las regiones de Cacheu, Bissorã y Carantaba, mediante resolución de conflictos con los hipopótamos, en Guinea-Bissau",11-PR1-0773,293899,No,1,2011,293899,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,UNRWA COMITÉ ESPAÑOL,UNRWA CE,Solidaridad en el Aula. LA PAZ EMPIEZA AQUÍ: Derechos Humanos en la Escuela.,11-PR1-0775,93785,No,1,2011,93785,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Bolivia,"ASSOCIACIÓ CATALANA D'ENGINYERIE SENSE FRONTERES",ISF CATALUÑA,Plan Director de infraestructuras saneamiento y abastecimiento de agua en comunidades rurales del Municipio de Pocona,11-PR1-0781,305000,No,1,2011,305000,0,0,0,0,0,0
2011,PROYECTO,SIN DETERMINAR,Sin Determinar,FUNDACIÓN DE CULTURA ISLÁMICA,FUNCI,Med-O-Med Paisajes Culturales del Mediterráneo y Oriente Medio,11-PR1-0782,62150,No,1,2011,62150,0,0,0,0,0,0
2011,PROYECTO,ASIA,Bangladesh,"AIDA, AYUDA, INTERCAMBIO Y DESARROLLO",AIDA,"Ejercicio de los derechos socio-económicos de 1.000 mujeres a través de su empoderamiento económico y social en Chittagong, Bangladesh",11-PR1-0785,311000,No,1,2011,311000,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,ASOCIACIÓN JARIT,JARIT,Destino Mestizo II,11-PR1-0788,50000,No,1,2011,50000,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Colombia,CENTRO DE ESTUDIOS RURALES Y AGRICULTURA INTERNACIONAL,CERAI,"Ana-Mú: Consolidación de los procesos socio productivos y comerciales de dos asociaciones agropecuarias, bajo un enfoque de derechos y sostenibilidad",11-PR1-0792,286086,No,1,2011,286086,0,0,0,0,0,0
2011,PROYECTO,ASIA,Camboya,"AIDA, AYUDA, INTERCAMBIO Y DESARROLLO",AIDA,Fortalecimiento de la Estrategia de género de la Administración de Pesca de Camboya y su aplicación en las provincias de Stung Treng y Ratanakiri,11-PR1-0795,206300,No,1,2011,206300,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Colombia,INICIATIVAS DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO (ICID),ICID,Promoción de la Equidad de Género y Prevención de las Violencias contra las Mujeres en el Departamento del Valle y Resguardos Indígenas del Cauca II,11-PR1-0796,229075,No,1,2011,229075,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,UNRWA COMITÉ ESPAÑOL,UNRWA CE,"Diagnóstico sobre el EBD en las estrategias, la EpD y la participación en torno a la población refugiada de Palestina",11-PR1-0798,59162,No,1,2011,59162,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Bolivia,"HAURRALDE FUNDAZIOA - FUNDACIÓN VASCA DE PROTECCIÓN A LA INFANCIA, LA JUVENTUD Y LA FAMILIA",HAURRALDE FUNDAZIOA,"Casa comunitaria para la atención integral a mujeres víctimas de violencia de género en La Paz, Bolivia",11-PR1-0800,225000,No,1,2011,225000,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Sudán,MEDICOS SIN FRONTERAS.ESPAÑA,MSF,"Reducción de la mortalidad a través del acceso a la salud en WBG, Sur Sudan",11-PR1-0801,900000,No,1,2011,900000,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Guinea_Bissau,"AIDA, AYUDA, INTERCAMBIO Y DESARROLLO",AIDA,El derecho a la salud en Guinea Bissau: mejora de la asistencia médica y socio-sanitaria del sistema de salud pública en el Sector Autónomo de Bissau,11-PR1-0809,600000,No,1,2011,600000,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Perú,FUNDACIÓN ALBIHAR,FUNDACION ALBIHAR,"Gestión Productiva y Adaptación al Cambio Climático, desarrollando los derechos económicos y culturales en las comunidades quechua hablantes de Aconga",11-PR1-0811,319278,No,1,2011,319278,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Haití,"AIDA, AYUDA, INTERCAMBIO Y DESARROLLO",AIDA,"Apoyo al desarrollo de la acuicultura en el Sud-Este, Centro y Oeste de Haiti, a través del fortalecimiento de la Dirección de Pesca y Acuicultura",11-PR1-0812,256300,No,1,2011,256300,0,0,0,0,0,0
2011,PROYECTO,ESPAÑA,España,FUNDACIÓN ECOLOGÍA Y DESARROLLO,ECOLOGIA Y DESARROLLO,Fortalecimiento y dinamización de la Alianza por el agua en Centroamérica y España,11-PR1-0815,150000,No,1,2011,150000,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Congo (República Democrática del Congo),FUNDACIÓN ALBIHAR,FUNDACION ALBIHAR,Promoción del Derecho a una Educación de calidad y sin discriminación en la Provincia del Equateur - RD Congo.,11-PR1-0819,473255,No,1,2011,473255,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Paraguay,"AIDA, AYUDA, INTERCAMBIO Y DESARROLLO",AIDA,Proyecto de Codesarrollo entre Paraguay y España: Remesas sociales y económicas para la inversión productiva en Paraguay,11-PR1-0822,313100,No,1,2011,313100,0,0,0,0,0,0
2011,PROYECTO,PAÍSES ÁRABES Y MEDITERRÁNEOS,Marruecos,FUNDACIÓN SALUD Y SOCIEDAD,SALUD Y SOCIEDAD,"Fortalecimiento de la capacidad institucional local sociosanitaria de respuesta a la violencia de género y empoderamiento de la mujer,Oujda,Marruecos",11-PR1-0825,200000,No,1,2011,200000,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Níger,FUNDACIÓN PARA EL DESARROLLO DE LA ENFERMERÍA,FUDEN,FORT DE ESCUELAS DE SALUD PÚBLICA DE NIAMEY Y ZÍNDER MEDIANTE LA FORM. CONT. EN MODALD. PRESENCIAL Y VIRTUAL DE LAS SECCIONES DE ENFERMERÍA Y MATRONER,11-PR1-0828,316708,No,1,2011,316708,0,0,0,0,0,0
2011,PROYECTO,AMÉRICA LATINA,Paraguay,CENTRO DE ESTUDIOS RURALES Y AGRICULTURA INTERNACIONAL,CERAI,Fase II. Fortalecimiento de la producción sostenible y sistema organizativo para el empoderamiento de los guaraníes Ñandevas de la Comunidad Pykasu,11-PR1-0831,297849,No,1,2011,297849,0,0,0,0,0,0
2011,PROYECTO,ÁFRICA SUBSAHARIANA,Etiopía,ASOCIACIÓN DE TRABAJADORES Y TÉCNICOS SIN FRONTERAS,ATTSF,Facilitar el acceso a agua potable de la población en zonas remotas de Etiopía a través de la mejora de las capacidades técnicas del Mº de Agua(MOWE),11-PR1-0832,600000,No,1,2011,600000,0,0,0,0,0,0
